transaction_id,customer_id,client_canvas_hash,app_set_id,vpa_handle_hash,delivery_pincode,address_quality_score,payment_method,cart_value_inr,category_volatility,checkout_velocity_seconds,is_discount_applied,customer_order_history_count,ring_id,is_rto,is_fraud_ring
pay_374553132643,USR_733640,9d79955b67fba967,447b1888f19862a3,4ead9d0e8ad1e9c5,401827,3.3,UPI,717.71,High (Apparel),124.0,0,5,,0,0
pay_597253183453,USR_994097,e7a12e079b6e0e71,10c164065a11004a,,045535,3.1,CARD,4039.17,Medium (Electronics),19.9,1,36,,0,0
pay_541575927825,USR_675874,ae2646fd194c86be,36dfe2a108e9ddd5,,472101,4.8,CARD,364.58,High (Apparel),130.6,0,5,,0,0
pay_631781139534,USR_839740,a8a7d1615e0db4b3,daf8aaa94de32530,,339236,4.6,COD,1093.23,Medium (Electronics),128.3,0,5,,0,0
pay_837319426607,USR_289381,44ee994cc5180aab,0fa36bb119bc3ff9,07f4be0752f0b8c7,794719,3.6,UPI,2372.82,High (Apparel),170.7,0,10,,0,0
pay_510734731637,USR_655288,d886327511cb05a0,508287e07499740a,390ec9a05078707c,370391,3.1,UPI,2981.85,Medium (Electronics),119.9,1,4,,1,0
pay_599327872844,USR_482171,ccb2b4a999ec2887,a2467d46741d18e7,5de141c9a52bc24d,786165,3.7,UPI,3735.33,Medium (Electronics),135.5,1,0,,0,0
pay_879471335031,USR_493078,2657ab6ea2a003ff,9cfb80289413b9b6,,706725,4.2,CARD,3572.94,Medium (Electronics),13.5,1,40,,0,0
pay_972724403585,USR_4888,da329072a550088e,ab6a0112a0ff5435,,326634,3.2,COD,772.9,Low (Groceries),42.3,0,1,,0,0
pay_404339003652,USR_93773,2924a00cb31f84ab,8be38a67efd61334,,555908,3.5,CARD,421.56,High (Apparel),277.4,1,5,,0,0
pay_599733178078,USR_234449,bd3dc27223caec37,71f00fb614f7fb7b,,263537,2.8,COD,2442.3,High (Apparel),157.7,0,4,,0,0
pay_138591784094,USR_821947,115146a655565b2f,cf9207085c79a20a,91e55fcc62ad941b,944633,5.0,UPI,2276.68,High (Apparel),144.8,0,3,,0,0
pay_871892972369,USR_178632,c25bbdc42d8535f4,a5e91d8af11c6404,,556183,3.1,COD,2655.04,Medium (Electronics),227.3,1,3,,0,0
pay_214233498792,USR_380483,f40d5b2f068a5150,7be6e2b4802127bd,0f02dc8cf0bd2e19,937468,2.6,UPI,3285.1,High (Apparel),226.5,0,6,,0,0
pay_27988900660,USR_545168,b9aee774ff42b5bf,66aadeadf9bfef56,73f50c7dbd120edf,423489,3.7,UPI,3281.1,High (Apparel),49.0,0,5,,0,0
pay_480362304609,USR_54968,e97a20f3b6eba417,4c8319386346d8f1,,483092,4.4,COD,2974.2,Low (Groceries),231.2,1,2,,1,0
pay_192919043816,USR_527689,b3e8f9e5db3d67e4,8199f78fb8826f7b,1a1edce2278936d2,741733,2.8,UPI,3838.07,High (Apparel),233.3,0,4,,0,0
pay_338986504992,USR_248489,e1918e765ce36f4a,b2dda18361f85671,,626395,2.5,COD,2416.21,Medium (Electronics),161.8,1,5,,0,0
pay_911313923446,USR_637077,fccb9a17088cd4a8,abd653f4d0644471,,694592,3.2,COD,2939.49,High (Apparel),208.5,0,4,,0,0
pay_878176487311,USR_829681,2cf6944f830ce3aa,c6ec005d19463f4a,,536105,3.7,COD,3665.92,Medium (Electronics),245.3,0,1,,0,0
pay_912520608165,USR_502893,c9e189aa35dd01ad,3249243689afe51d,2a490bef8a0ca09d,223101,4.2,UPI,3066.37,Low (Groceries),249.3,0,4,,0,0
pay_883075619976,USR_369435,04bbda0f06526dee,9bf35a933afe1886,5bd7bb2a715bbb73,709521,4.5,UPI,4507.67,Medium (Electronics),294.3,0,4,,0,0
pay_24115439291,USR_791991,4514209a65b9a2c6,c3c8f2134ef57751,df19166111f4ae9b,504935,3.6,UPI,2713.36,Medium (Electronics),105.1,0,9,,0,0
pay_977420498444,USR_921834,0e03d79879207fd2,0639ff16c698b3bc,,776396,4.5,COD,1816.51,Medium (Electronics),68.6,0,3,,1,0
pay_166034201740,USR_607461,6cee5e07429916e1,0e08aced3e0205b4,,196219,4.1,COD,4075.09,Medium (Electronics),202.3,1,5,,0,0
pay_408952768714,USR_512076,d85826c86b46a40b,d0b8600b688e34b5,bf376e9c49ff61a7,633316,2.1,COD,6744.83,High (Apparel),12.6,1,0,RING_030,0,1
pay_612363738785,USR_574541,3425fecd66971bf1,89827d1eff46e008,,984933,4.9,COD,3082.19,High (Apparel),51.1,0,5,,0,0
pay_341520256712,USR_470696,a9283ab0d69ede2f,91be4ca39f5a9981,e57616f1f1516e11,134735,1.9,COD,9112.96,High (Apparel),7.6,1,3,RING_003,1,1
pay_625840989057,USR_58534,226f072b086d7df8,bad6389f3c404698,,884819,5.0,COD,4819.78,Medium (Electronics),135.0,1,4,,0,0
pay_543653207387,USR_272527,1206c9f63d55d33a,27941bc80860ffd3,5892fc6577c00bb1,974651,3.0,UPI,321.7,Low (Groceries),243.0,0,5,,0,0
pay_329223241644,USR_584613,8580f697e044b7e5,3db180a214207c7f,,208738,4.3,COD,3900.85,Low (Groceries),70.1,0,1,,0,0
pay_881613852331,USR_86624,4f73d89e81cd0a55,878adb6b7be99fe6,bd8427cc5be50cc3,447962,4.2,UPI,2107.42,High (Apparel),34.7,0,6,,0,0
pay_354238491193,USR_940806,7323aaa69dd7de5a,48bdd2e678a46406,,487411,4.8,CARD,783.02,Medium (Electronics),246.0,0,7,,0,0
pay_455583768234,USR_204495,34ddfc96ebd01ea0,d4ad63e8c158e8db,2774d89b3263802a,530946,3.9,UPI,1349.41,Medium (Electronics),26.1,0,2,RING_CAMO_003,1,1
pay_514499360573,USR_25630,c6fe01d5a9918e50,44c6e82d43b2cfc9,,090771,4.5,CARD,3664.01,Low (Groceries),114.0,0,4,,0,0
pay_672425142185,USR_814493,be344da6f1d82e55,252530a86485acfd,756ef6de5c167a7a,755129,2.9,UPI,3683.35,Low (Groceries),113.8,0,7,,0,0
pay_243764140060,USR_706498,4bfa13e68b09857a,c444ba232f3d1a58,,778889,4.8,COD,1914.03,Medium (Electronics),208.8,1,5,,1,0
pay_585501130989,USR_349042,f5ec1115b535f0bb,00389a681999b696,,135296,2.7,COD,3445.31,Medium (Electronics),280.6,0,2,,0,0
pay_788766218156,USR_953979,4ded84950caa334d,f967a940af2c2791,580238cdbab0e54e,669744,4.7,UPI,4267.57,Low (Groceries),138.9,0,2,,0,0
pay_706086583259,USR_195283,e66cf46601b50a1e,056fd5958e6b305e,107a9995ab1f7ad1,957900,3.1,UPI,1337.28,Low (Groceries),101.9,0,2,,0,0
pay_368587149197,USR_759931,cbb2282931068295,f6df95a35878139c,5cf1f847ba02dd13,343992,1.0,COD,6922.17,High (Apparel),12.7,1,1,RING_021,1,1
pay_678407823186,USR_375879,ef28f703da293b32,17f6536b9e01aaa4,,530581,4.2,COD,3276.61,High (Apparel),278.1,0,6,,0,0
pay_568216439374,USR_621516,cd74999d2c761212,8970d47efc5867f9,,991548,3.5,COD,1812.8,High (Apparel),222.3,0,2,,0,0
pay_708930969542,USR_933407,6ff060c62d14212a,bf4cce1f4b17e013,90362e71b4b3724f,195530,3.7,UPI,351.0,Medium (Electronics),185.4,0,5,,1,0
pay_838572245539,USR_582078,f5217e98ca7ea27a,c6ef4e64c9468cb9,,875335,3.8,COD,375.16,Low (Groceries),118.5,1,4,,0,0
pay_740827206477,USR_192191,1ecf320af76fcad3,78fb6011ade8481f,,252004,3.8,COD,1716.5,High (Apparel),165.8,1,6,,0,0
pay_715144668224,USR_349903,8608f94c1438e994,2e132bdcd75e0be6,,372132,2.9,CARD,2565.77,High (Apparel),297.7,1,2,,0,0
pay_358781943060,USR_255215,55af6b1217275a59,ed4825d88767afd4,,460872,3.6,CARD,3600.98,High (Apparel),254.4,0,2,,0,0
pay_550458381231,USR_799128,e40abbd08bd1bc2e,d0f0b1dafe16ec59,,666636,5.0,CARD,4237.52,Medium (Electronics),154.0,1,5,,1,0
pay_503040061457,USR_70824,2eda7396456a5d2d,8e22c194463e6622,018383319ec074a1,163254,2.6,UPI,4281.83,High (Apparel),263.7,1,6,,0,0
pay_752347629918,USR_399226,018c50d8a8fe0efe,12bc63c5e0746112,28a5741978b35ee5,471543,4.8,UPI,1720.46,Medium (Electronics),104.8,1,2,,0,0
pay_152776289022,USR_145750,1eef56c53102bed6,b68561804cc2f042,39dc32170c8de489,706632,4.5,UPI,3535.44,High (Apparel),174.1,0,4,,0,0
pay_857273192047,USR_870197,42b2b3174499c47f,248b497df5e8feea,36632a6090c30034,840482,4.1,UPI,2934.03,High (Apparel),18.0,1,36,,0,0
pay_2691943758,USR_245834,1e4c5959c83b903c,29bd449a96471696,,770952,3.2,COD,708.06,Medium (Electronics),74.9,0,5,,1,0
pay_213536549799,USR_43441,d97de9faf85a31af,465cbe8dd8b7e573,,646300,2.6,COD,4196.06,Medium (Electronics),251.4,0,4,,0,0
pay_190267786572,USR_866869,2a854bc24a722793,3cf93a757d7457d2,,188822,4.8,COD,4746.79,Medium (Electronics),44.4,0,9,,0,0
pay_7498588597,USR_181396,52597d9e82deb15e,2a03bf509909a973,,736649,2.6,COD,1256.95,Medium (Electronics),115.0,0,8,,1,0
pay_392584449041,USR_895977,c66415b719e624d0,0cba8cf4daa77a47,,440277,4.2,COD,3534.51,High (Apparel),62.7,1,5,,0,0
pay_151778082076,USR_79719,712f43280ab3b2fd,87a89c8763475ec1,05173741ef72475e,699842,4.1,UPI,3408.51,High (Apparel),133.2,0,2,,0,0
pay_472846822785,USR_101255,2a57a98f356078a9,aec820f7bab2e885,,165604,2.7,COD,2043.03,High (Apparel),32.6,1,8,,0,0
pay_314919765243,USR_687849,6dd468ad4dae826e,3b4aa3b78d5d7350,,694353,2.6,COD,3861.63,Low (Groceries),68.6,0,3,,0,0
pay_935644018180,USR_89605,9bc17aebf1874337,421fb964e7e2e245,795450afcb12dc7f,043738,4.4,UPI,1580.18,Low (Groceries),263.0,1,2,,0,0
pay_332967770923,USR_183514,918df039c3194bbc,1b22910b77db912f,89891052cbbf9b18,823578,3.1,UPI,2211.05,High (Apparel),233.1,0,5,,0,0
pay_512159374640,USR_297926,45f633b5b5d82a93,66a65ec60a32f3c7,c9453f34de1611f5,327852,3.1,COD,1351.96,High (Apparel),29.6,1,5,RING_CAMO_005,0,1
pay_365391800098,USR_327407,5e0d79bfbafda503,28cacb3a70aa0535,619deb12367da96b,770071,3.7,UPI,3574.56,Low (Groceries),35.0,1,1,,0,0
pay_723595271201,USR_996050,6dad894b712d57fe,06f581b3f6e9cfb2,,310537,3.3,COD,3225.67,High (Apparel),90.0,1,4,,1,0
pay_306724457063,USR_470240,6f573526edcd5e29,8cc5d153dc205858,,074339,4.3,COD,2093.74,High (Apparel),150.0,0,3,,0,0
pay_805839224282,USR_829669,4ed60b8f014e68a8,40e7990c58f73fc9,,727653,3.9,COD,803.92,Low (Groceries),49.6,0,4,,0,0
pay_383061961796,USR_437443,0278f861c17fc4b4,f35dd7d3d27a4a38,,942984,4.5,COD,2554.79,Low (Groceries),102.3,0,5,,0,0
pay_456683295618,USR_698344,838ed99827dc82d8,9b2af7ff8431e530,,407307,2.9,CARD,4371.76,Medium (Electronics),117.1,0,3,,0,0
pay_304671678377,USR_478091,afdbd07b1ddc90ca,233cd8cfa51d4da5,,501058,3.9,COD,4510.96,High (Apparel),144.0,1,6,,0,0
pay_760202611568,USR_404413,e8d54c83bc6a2f9f,a219efb4be07b023,4b9728195e96eca7,022243,1.9,COD,5958.95,High (Apparel),17.2,1,1,RING_020,1,1
pay_178365766419,USR_485147,6e2487d27fe8ef72,52f6fb5f1a24e7af,031eaf4c73d8e5e8,965466,4.3,UPI,707.09,High (Apparel),259.6,1,3,,0,0
pay_10505035886,USR_350713,bbde05065002e4a5,f1b1ec3fbb40d3d4,,065106,3.1,COD,2310.24,High (Apparel),87.7,0,5,,0,0
pay_968634773683,USR_518109,88e50a6ae5a66d10,1160845f4a915506,03cad6286703e183,040234,3.9,UPI,3019.39,Medium (Electronics),156.6,0,3,,0,0
pay_323461684022,USR_847203,af617671430d5ca9,77f69e5e328532ee,ba5491ec3a81b4fd,337747,2.8,COD,9906.79,High (Apparel),11.3,1,0,RING_010,1,1
pay_655038154968,USR_528961,c3075a129890a127,59be2dbe4c295e0e,,170889,2.7,COD,3995.59,Medium (Electronics),175.1,0,3,,1,0
pay_879349517173,USR_763435,f38d208537afd317,8bcd1e309650a965,,916509,4.0,COD,4481.64,High (Apparel),185.6,0,6,,1,0
pay_545891642019,USR_682030,28ae804da68316da,9fb2fdc561f86ef9,,173098,3.9,COD,1721.47,Low (Groceries),218.9,0,5,,0,0
pay_739995357371,USR_543218,09c4398f0c507d43,bb450a8d8b83fe0c,f0e3bbef7df1b1b5,538129,3.7,UPI,4080.47,Low (Groceries),90.6,0,4,,0,0
pay_240052308812,USR_406104,c44a4db4753d025e,b33b0f4e4cdd0a3d,01a674b228bcceea,394689,3.5,UPI,434.4,High (Apparel),97.0,0,5,,0,0
pay_611488739759,USR_275782,00656b5db765e2f7,a8fac43b0c572980,,803324,3.1,COD,4597.52,Medium (Electronics),177.7,1,4,,1,0
pay_593994988442,USR_365516,ee2665f45c67c73f,abb78125c0da5286,,687370,3.2,COD,4048.5,Medium (Electronics),69.8,1,7,,0,0
pay_894712809087,USR_225100,c9cfac3ee6ccdf55,d4242f0a1fa24df7,b3fdeb51be21d294,849620,2.8,UPI,400.19,High (Apparel),129.9,0,2,,0,0
pay_461911297209,USR_617183,e830c07a9bba945a,ee7841ea07ba6a4b,,472895,4.9,COD,3893.58,Medium (Electronics),286.7,1,1,,0,0
pay_623814068947,USR_359183,ae00ae6bb66fa6e3,a3b4aa89691382a4,fad96bde4f49b6d9,887056,4.7,UPI,3842.18,High (Apparel),10.9,1,47,,0,0
pay_638879017067,USR_554823,0ea36204f468dce9,8015dd949d8062fe,3b52683e4466494f,868112,4.0,UPI,1617.47,Medium (Electronics),65.3,0,8,,0,0
pay_547210442334,USR_454020,fe5428ecd2664464,ec9e061b6a509b2d,,741247,2.7,COD,1191.76,High (Apparel),282.1,1,2,,0,0
pay_326661318502,USR_855890,ed5c79a89ea999d1,4fbca713ebdb4252,,347551,4.6,CARD,4523.52,Medium (Electronics),8.9,1,34,,0,0
pay_714037400282,USR_9183,373616af7641b69a,ee0d1dfd52ea5bb3,3fd13ee4989d2763,977254,4.6,UPI,1400.52,Low (Groceries),182.2,0,4,,0,0
pay_479293240968,USR_767658,8f637f59562883ec,71857017de66e429,3c604eb8dc540167,002258,4.3,UPI,1120.13,High (Apparel),66.4,0,4,,0,0
pay_437224595318,USR_565125,4fe3be37ab6abec6,9c05278fb34577ca,,630709,3.2,CARD,3437.79,Medium (Electronics),167.4,0,7,,0,0
pay_551233800389,USR_14311,b7e885613c15d92d,44c9281ba7681293,,674471,3.8,COD,2120.75,High (Apparel),246.4,0,7,,0,0
pay_613358867810,USR_921864,cf0a117a317fc1bd,9b0e45515cd04164,,539362,4.5,COD,3798.2,Medium (Electronics),218.8,0,3,,0,0
pay_80817054937,USR_542439,9ae486c1188ab9a4,d7892ff910439926,,454821,4.4,COD,4521.34,High (Apparel),233.1,0,5,,0,0
pay_75741516546,USR_282919,641cbbce1eb93e41,4652dc1f411f45e0,,740012,2.9,COD,1546.47,High (Apparel),224.3,0,3,,0,0
pay_573481507677,USR_639427,0a0b25d1cffaf1b9,b0f07bbfb0dd30c9,dd33bb64283ce626,186449,4.1,UPI,1222.9,Low (Groceries),129.5,0,3,,0,0
pay_766472152337,USR_665643,bf84eb90ea103e7e,b5c09b6824e86002,778da8b835f230c6,155983,4.1,UPI,4466.64,Medium (Electronics),273.6,0,6,,0,0
pay_731401406743,USR_641570,d5aab4d41fb3dcdf,a4384004fabe2441,a719f22445e468de,451830,2.6,UPI,248.13,High (Apparel),140.3,0,3,,0,0
pay_193558657322,USR_912411,75fe162ece6f8c3c,d5bddb930ddd14cc,,400241,4.2,COD,2605.19,Medium (Electronics),260.8,1,6,,0,0
pay_734601078013,USR_529816,508b9f90ef79877d,09ff0b371d83367d,89603f6f19586102,299967,2.1,COD,8711.93,High (Apparel),11.8,1,1,RING_013,1,1
pay_505244160724,USR_958242,63ee1528796aefe8,8d899faef22ce03d,,133423,3.5,CARD,2430.86,High (Apparel),169.0,1,2,,0,0
pay_738449770082,USR_23437,b2c11d860908be8a,0307fe8b0750609e,2331a05b1b5a6c55,346117,3.2,UPI,4636.62,High (Apparel),133.9,0,3,,0,0
pay_531152825570,USR_111593,301739eb9aeb4caa,97f368e84a61313b,,000900,3.5,COD,372.55,High (Apparel),180.4,0,8,,0,0
pay_816382979288,USR_839793,f9d8302255f8f4e3,901ac7c48845a28f,e413ed80dbf190f8,649094,3.3,UPI,4919.18,Medium (Electronics),287.2,1,3,,0,0
pay_696314594069,USR_747152,97cd98ac0f3f629f,66ea25ceffce3336,e448058e68225729,919364,3.5,UPI,3862.57,Medium (Electronics),244.9,0,6,,0,0
pay_891718538521,USR_631673,1fc23ebb92d3b983,95c0c6b98ac57ec8,,377049,4.5,COD,4457.97,High (Apparel),248.7,0,5,,0,0
pay_814526904092,USR_751549,71a7bfd19c310872,d917594b33e05a9c,,151807,4.5,COD,3375.65,Medium (Electronics),191.4,1,3,,0,0
pay_386153141890,USR_269871,fd5b0d6a3820b526,bf9ed233cb854880,,097952,4.7,COD,3491.07,Low (Groceries),272.7,0,5,,0,0
pay_223164656943,USR_394745,ed95f92c55b375ae,5b6db9274a2085bb,,153629,4.2,CARD,3691.72,Medium (Electronics),12.7,1,32,,1,0
pay_859816712607,USR_190113,fee334106cdf27ba,ede6eb1abf4a86fc,e8c42e15a62da236,352859,3.8,UPI,4055.31,Low (Groceries),80.3,0,3,,0,0
pay_287476058084,USR_57663,dbc7a48538649215,72ce4be17e03ccff,,613063,4.5,CARD,1654.9,Medium (Electronics),206.8,1,5,,0,0
pay_368407369311,USR_527981,12979d56b6cbce78,a2286ea03a9bfd89,,998127,4.9,COD,1456.74,High (Apparel),215.2,0,4,,0,0
pay_691750602256,USR_668107,549ffd24359054c6,106339cac443bc05,21efa5461de1bca2,014501,4.6,UPI,1035.6,Medium (Electronics),188.2,0,5,,0,0
pay_718437855253,USR_50914,9f65b6dfb3321b3b,be3fc22c6d729fa6,9fbafd3fd31f04b7,448883,3.8,UPI,1503.76,Low (Groceries),66.1,0,4,,0,0
pay_377955576889,USR_917113,1b3f85f7484bf8c4,c5f55c6be04362b5,,518902,2.7,COD,4947.66,High (Apparel),170.6,0,3,,0,0
pay_660952945865,USR_81457,16f9ea5ffbcb6021,2898355133b468f6,,427359,3.7,COD,3893.25,High (Apparel),238.6,0,3,,0,0
pay_782028507692,USR_472363,e19d9f3ef1c6ec53,7b239f059a313392,,156574,3.5,CARD,1702.75,High (Apparel),211.6,1,7,,0,0
pay_407967901449,USR_851311,01e7c5d9318140ce,eb919d8dcf6b342c,,460678,4.7,CARD,469.42,Low (Groceries),299.3,0,8,,0,0
pay_845773060816,USR_875373,652cc0e259aa5ef1,794f372e5504c513,7291324622134b9c,608776,3.1,UPI,3688.76,Medium (Electronics),268.1,1,2,,0,0
pay_788145174014,USR_799608,c9c98c4e2e4f7e33,4a6518eb7ff2b4db,,405419,2.5,COD,4753.43,Low (Groceries),208.4,0,6,,1,0
pay_538153160157,USR_840014,643d023b28097ccb,966e7c0ee141de6c,,515837,2.7,CARD,766.43,Medium (Electronics),37.4,1,4,,0,0
pay_46739938625,USR_44957,0f47634a9ee3a035,1f6e7fde73079ebe,,132155,3.4,COD,2391.26,High (Apparel),55.5,0,3,,1,0
pay_902361457921,USR_304691,7816fbad2f77f9dd,3ac720be597f9e86,,382872,3.5,CARD,2389.41,Medium (Electronics),184.3,0,3,,0,0
pay_554044613237,USR_372786,3904feff3756d272,a83752130e7a7c2f,,879054,2.9,COD,706.89,Low (Groceries),291.9,1,4,,0,0
pay_56728613920,USR_501480,f4e746c2e230da18,4889f4172b2ccc16,,902374,3.1,COD,3724.92,Low (Groceries),52.3,1,6,,0,0
pay_134894768680,USR_774983,9895c847b0135f25,50cf7e196a75bf44,6e9f5e50a87580b6,886615,3.1,UPI,3375.87,Medium (Electronics),195.5,0,7,,0,0
pay_617160664925,USR_677210,c26b17afa026cf06,83e16dc8d6bbe9e5,,866861,3.9,COD,1451.01,High (Apparel),232.8,0,4,,1,0
pay_97430129589,USR_361094,5d2c83e280950960,c28874f10708cbc9,827ce73f23824638,606077,3.8,UPI,204.84,Low (Groceries),262.2,1,4,,0,0
pay_437423813033,USR_414864,78c9e39df4c4a643,fe0258c6493be3fb,5aae751e2d2e21af,793013,4.0,UPI,308.18,Medium (Electronics),228.3,0,5,,0,0
pay_355110272957,USR_239856,cbd8fe6e447aadee,cc3fcade8741d504,,524027,2.8,CARD,3539.11,Medium (Electronics),102.2,1,4,,0,0
pay_572636631258,USR_703240,4a01045003d2ea75,5406644b578f1dfa,40b613b2a77f0d9b,556442,2.7,UPI,284.31,High (Apparel),154.6,1,4,,0,0
pay_998248380968,USR_299654,79a8cec373bcb9a4,06fece7e957c85c5,,221405,4.3,COD,3610.45,Medium (Electronics),178.0,0,6,,0,0
pay_524097715406,USR_849420,c979db0dd4fd05c8,069163e7522040e5,0edc8b44fd1e667d,384282,3.8,UPI,1554.1,Medium (Electronics),227.4,0,2,,0,0
pay_950414261132,USR_573217,484b126d83d0d8da,d4f50930a7efedf3,,049685,3.0,COD,954.21,High (Apparel),294.4,0,5,,0,0
pay_510531059366,USR_32189,f9831484d04c4024,c3bc4f433415a673,,703761,4.8,COD,3370.26,Medium (Electronics),149.7,0,6,,0,0
pay_648977575255,USR_105273,897fd32338a67015,e298957c79b5d99d,55300b20432af538,643023,4.9,UPI,2255.98,Medium (Electronics),290.3,0,5,,0,0
pay_436362785791,USR_843170,09c4834acdcc272d,ffa2b4e6dd8010ce,ab71702fab010945,570810,4.7,UPI,4368.9,Low (Groceries),170.0,0,1,,0,0
pay_919904950423,USR_145862,52b785fb6240ff19,8318925fc7d5c043,,468722,3.1,CARD,2245.38,Low (Groceries),295.4,0,7,,0,0
pay_424719285847,USR_302843,f379dd848fcc7a60,c9891a46fc55c7b9,a5b4f1a86cbae1d3,675200,4.6,UPI,1231.75,High (Apparel),280.2,0,1,,0,0
pay_100203615223,USR_439344,7f58c109371f6cb8,ff8a613613fd7234,,357009,4.0,COD,1611.41,High (Apparel),146.0,0,3,,0,0
pay_56500663151,USR_400947,7900d2db76ab9c86,6221cb32f472ae93,320b7e1b883256a5,768428,3.4,UPI,3442.33,Medium (Electronics),13.7,1,38,,0,0
pay_714362512760,USR_544361,c1622ce30c5c9886,0b86455a8683a0c4,5af70c9ec3cd3ded,257316,4.1,UPI,2426.18,Medium (Electronics),298.1,0,6,,0,0
pay_167732227255,USR_722174,c4be876016c4577f,52beb384213cfc04,,270524,3.9,COD,4403.8,Medium (Electronics),224.8,1,3,,1,0
pay_213125214224,USR_643738,26df2b2ad220cbd6,bb73c158df423ddb,2980237d00132e60,109603,2.9,UPI,4923.15,Low (Groceries),102.6,0,2,,0,0
pay_120053884661,USR_143254,c9be246f7446c01f,6493208062e6fa8e,,676478,4.8,COD,2576.28,Medium (Electronics),107.0,0,2,,0,0
pay_38783117113,USR_521586,54624cbe618062b2,50b2098a690ff825,a0bbd27bbb470151,734043,3.0,UPI,2980.49,Medium (Electronics),244.8,0,2,,0,0
pay_890631336769,USR_865135,68dc6999d1ab0811,1b1270ad72ba01b9,,443495,3.4,COD,423.04,Medium (Electronics),35.6,0,7,,0,0
pay_483406594101,USR_766498,6694ec2ee782750e,8181fd1cc6b9c89b,,104757,2.8,COD,4355.77,High (Apparel),111.8,1,3,,0,0
pay_548275770596,USR_309963,1dfd6d738ceb7129,be4421e96806842a,,538758,4.3,COD,4913.84,Low (Groceries),61.4,1,3,,0,0
pay_588060507603,USR_459204,1d5982e077a63a3a,3cfd4a393ac6081d,e0ef87c7f0d2a420,697752,4.3,UPI,2181.89,Low (Groceries),144.4,0,7,,0,0
pay_383830275639,USR_73733,b7deb851f6b09cb2,750a15241f4f0698,71b471dab5ce5a83,380546,4.3,UPI,584.41,Medium (Electronics),40.3,1,5,,0,0
pay_723928789935,USR_683706,a704d612e283d787,95cb669a5a8b6652,,841295,4.6,COD,3750.94,High (Apparel),205.6,0,3,,0,0
pay_501154437492,USR_812971,0f4287012ab13195,57f6255c5c5bd6ec,,859040,4.9,COD,3718.84,Low (Groceries),125.0,1,3,,0,0
pay_976027480185,USR_78811,e44f707e29e2c326,14605da0dd66d54a,,866399,3.5,COD,4180.41,High (Apparel),228.5,1,2,,0,0
pay_311558991036,USR_502641,16b52a42f35f7435,9290e89efdf75762,,859421,4.7,COD,2871.5,Low (Groceries),266.4,0,4,,0,0
pay_660080015627,USR_247600,cfd1059f35d99c36,b3cac381aac16364,,778660,3.1,COD,280.02,Low (Groceries),87.1,1,4,,1,0
pay_919824472243,USR_544086,a438fb95467c195c,d347176a7de53970,46bf4c3b2e2b07f6,789437,3.1,UPI,2870.54,Medium (Electronics),142.5,0,1,,0,0
pay_407142090941,USR_685010,358674155008e3a4,d168dc19a73366b4,6763a7041eabb2bd,224288,3.8,UPI,906.32,Low (Groceries),141.0,0,4,,0,0
pay_300055195085,USR_572176,a2639bfdba29180c,04962e87970441df,,448838,3.7,COD,979.76,Low (Groceries),191.3,1,3,,0,0
pay_794622633770,USR_853781,3749b48dd587b0ba,2f165fe7d5f139e6,,963317,2.9,COD,2231.35,Medium (Electronics),40.8,0,3,,1,0
pay_566614763865,USR_816406,985b513c1f757a73,b3e3235eefa863e3,68ba4c1cf07f8c56,562394,4.9,UPI,2344.36,Medium (Electronics),55.7,1,6,,0,0
pay_634011057809,USR_584938,dbe4d87fc5aff7f5,5d49f902c38473f7,,791111,3.5,COD,4639.49,Medium (Electronics),81.5,0,5,,0,0
pay_956907024729,USR_578302,05d841511f655823,65ff0139f3730a5c,,185700,3.4,COD,4689.37,Medium (Electronics),70.7,1,8,,0,0
pay_401251051563,USR_365227,eb0f16508faefd13,8af1215e6fda42ad,,597927,3.5,COD,1085.4,Low (Groceries),43.8,0,5,,0,0
pay_422831146598,USR_783109,26903ed2b7108a69,f0df55d37abb7007,,510001,3.4,COD,546.06,High (Apparel),45.0,0,6,,0,0
pay_45750346831,USR_196190,81d71543c602547d,bd2140f677f788d5,0e6507814389536f,811891,2.7,UPI,3556.37,Low (Groceries),213.9,0,4,,0,0
pay_115842564981,USR_962297,72f81ebbdb4b6c62,a91fb00c5be0ec71,bf159b4f3a2a74b8,242168,4.5,UPI,581.23,Medium (Electronics),38.3,0,5,,0,0
pay_32633295076,USR_456090,95274496d7d2f620,1f026a81165baf3f,9fea473b23681282,351209,3.4,UPI,292.14,Low (Groceries),68.0,0,3,,0,0
pay_603824732570,USR_92569,08997544b810a025,304057adf293d7ea,a5523db3960c6b7f,711479,3.3,UPI,351.26,Medium (Electronics),35.7,0,4,,0,0
pay_374161809850,USR_693820,7e2d70d9be4a0a29,3b4e6ee24498fbd4,,594645,4.1,COD,3383.4,Low (Groceries),128.5,0,2,,0,0
pay_61521950194,USR_771981,c1cbd97a73d20bda,f7144c0943397b45,179b860979252609,316035,4.8,UPI,1534.2,High (Apparel),233.2,0,6,,0,0
pay_714604264592,USR_236475,3d7a23d89af40074,3d10b46e14d6063e,,703885,4.7,COD,1878.72,Low (Groceries),123.7,0,2,,0,0
pay_263741749455,USR_122568,a83aa550b001a8a4,02cbdbb2b93d9b41,,653816,4.9,COD,3472.18,Medium (Electronics),277.5,0,6,,0,0
